link,product_title,price,actual_price,ratings,color
https://www.daraz.com.np/products/acer-aspire-3-a315-ryzen-5-7520u-8gb-ram512gb-ssd156-full-hd-screen-i126612060.html,Acer Aspire 3 A315 Ryzen 5-7520u 8GB RAM512GB SSD15.6″ Full HD Screen,"Rs. 73,000",N/A,No Ratings,Grey
https://www.daraz.com.np/products/asus-vivobook-intel-core-ultra-9-185h-16gb-ram-1tb-ssd-16-32k-oled-i138310021.html,"ASUS Vivobook S16 Intel Core Ultra 9 -185H | 16GB RAM | 1TB SSD | 16"" 3.2K OLED","Rs. 203,499",N/A,No Ratings,Silver
https://www.daraz.com.np/products/dell-laptop-3520-i3-12th-generation-8gb-512gb-i129588505.html,Dell Laptop 3520 I3 12th Generation 8gb 512gb,"Rs. 53,500","Rs. 56,500",No Ratings,Black
https://www.daraz.com.np/products/dell-g5-2021-g5511-i5-11th-gen-rtx-3050-16gb-r-i118162968.html,Dell G5 2021 G5511 i5 11th Gen / RTX 3050 / 16GB R,"Rs. 136,999",N/A,No Ratings,Black
https://www.daraz.com.np/products/asus-l510-intel-celeron-4gb-128-ssd-156-fhd-i108628206.html,"ASUS L510 / Intel Celeron / 4GB / 128 SSD / 15.6"" FHD","Rs. 43,999",N/A,No Ratings,Dark blue
https://www.daraz.com.np/products/dell-latitude-5310-intel-core-i5-10th-gen-i5-10310u-256-gb-ssd-8gb-ram-i129179461.html,Dell Latitude 5310 Intel Core i5 10th Gen i5 10310U 256 GB SSD 8GB RAM,"Rs. 85,000",N/A,No Ratings,Silver
https://www.daraz.com.np/products/acer-nitro-v-15-i5-13420h-13th-gen-8gb-ddr5-512gb-ssd-rtx-3050-6gb-156-fhd-144hz-fpr-backlite-keyboard-i138146670.html,"Acer Nitro V 15 i5 13420H 13th Gen | 8GB DDR5 | 512GB SSD | RTX 3050 6GB | 15.6"" FHD 144Hz | FPR | Backlite Keyboard","Rs. 108,999",N/A,No Ratings,Black
https://www.daraz.com.np/products/acer-aspire-5-i7-12th-gen-8gb-ram-512gb-ssd-156-fhd-i128489193.html,Acer Aspire 5 i7 12th Gen 8GB RAM 512GB SSD 15.6″ FHD,"Rs. 91,890","Rs. 115,000",No Ratings,Silver
https://www.daraz.com.np/products/acer-aspire-3-15-r5-7520u-8gb-ddr5-512gb-ssd-i137990236.html,Acer Aspire 3 15 R5-7520U | 8GB DDR5 | 512GB SSD,"Rs. 60,999",N/A,No Ratings,Silver
https://www.daraz.com.np/products/acer-aspire-3-spin-intel-n305-processor-laptop-windows-11-home-8-gm-256-gb-ssdmicrosoft-office-a3sp14-31pt-3556-cm-14-wuxga-ips-multi-touch-display-with-stylus-support-ntsc-45-color-gamut-154-kg-pure-silver-i132846129.html,"Acer Aspire 3 Spin Intel N305 Processor Laptop (Windows 11 Home/ 8 GM/ 256 GB SSD/Microsoft Office) A3SP14-31PT, 35.56 cm (14"") WUXGA IPS Multi-Touch Display with Stylus Support, NTSC 45% Color Gamut, 1.54 KG, Pure Silver","Rs. 64,999",N/A,No Ratings,Silver
https://www.daraz.com.np/products/lenovo-ideapad-1-14amn7-ryzen-5-7520u-8gb-ram-256gb-ssd-14-fhd-display-i133125058.html,"Lenovo IdeaPad 1 14AMN7 | Ryzen 5-7520U | 8GB RAM | 256GB SSD | 14"" FHD Display","Rs. 58,999","Rs. 64,999",No Ratings,Silver
https://www.daraz.com.np/products/lenovo-ip3-ryzen-7-5700u8gb-ram256gb-ssd14-fhd-i122102395.html,"Lenovo IP3 Ryzen 7 5700U/8GB RAM/256GB SSD/14"" FHD","Rs. 73,990","Rs. 102,990",No Ratings,Artic Gray
https://www.daraz.com.np/products/acer-aspire-5-core-i5-13th-gen8gb-ram512gb-ssd156-fhdwin-11-i128910933.html,"Acer Aspire 5 Core i5 13th Gen/8GB RAM/512GB SSD/15.6"" FHD/Win 11","Rs. 69,990","Rs. 85,000",No Ratings,Black
https://www.daraz.com.np/products/asus-rog-strix-g18-2023-g814ji-core-i9-13980hx-rtx-4070-16gb-ram-1tb-ssd-18-wqxga-165hz-display-i128025738.html,"Asus ROG Strix G18 2023 G814JI Core i9 13980HX / RTX 4070 / 16GB RAM / 1TB SSD / 18"" WQXGA 165Hz display","Rs. 344,298",N/A,No Ratings,Black
https://www.daraz.com.np/products/asus-expertbook-flip-i7-12th-gen-16gb-ram-512gb-ssd-14-fhd-x360-touch-display-backlit-kb-stylus-pen-i129041144.html,"Asus Expertbook Flip i7 12th Gen| 16GB RAM | 512GB SSD | 14"" FHD x360 Touch Display| Backlit KB | Stylus Pen","Rs. 111,000",N/A,No Ratings,Dark Grey
https://www.daraz.com.np/products/hp-15s-ryzen-5-5500u-8-gb-ram-512-gb-ssd-156-inch-display-ote-i123094700.html,HP 15s Ryzen 5-5500U 8 GB RAM 512 GB SSD 15.6-inch Display - OTE,"Rs. 75,000","Rs. 80,000",No Ratings,Silver
https://www.daraz.com.np/products/dell-inspiron-7405-ryzen-5-4500u-8gb-ram-256-gb-ssd-14-fhd-touch-display-2-in-1-convertible-laptop-i119723912.html,Dell Inspiron 7405 Ryzen 5 4500U 8GB RAM 256 GB SSD 14” FHD Touch Display 2 in 1 Convertible Laptop,"Rs. 95,000",N/A,No Ratings,Black
https://www.daraz.com.np/products/hp-14-dq-i3-11th-gen-4gb-ram-256gb-ssd-14-displayhp-14-laptopcore-i3-11th-gen-4gb-ram256-gb-ssd14-fhdwin-10best-laptops-for-students-i110315788.html,"HP 14 DQ i3 11TH GEN , 4GB RAM, 256GB SSD, 14"" DISPLAY/HP 14 Laptop/Core i3 11th gen/ 4GB RAM/256 GB SSD/14' FHD/Win 10/BEST LAPTOPS FOR STUDENTS","Rs. 65,000",N/A,No Ratings,Silver
https://www.daraz.com.np/products/dell-5470-laptop-intel-celeron-processor-8-gb-ram-256-gb-ssd-14-inch-display-ote-i128359304.html,Dell 5470 Laptop Intel Celeron Processor 8 GB RAM - 256 GB SSD - 14-inch Display - OTE,"Rs. 45,000",N/A,No Ratings,Black
https://www.daraz.com.np/products/dell-vostro-3520-i5-12th-gen-8gb-ram-256gb-ssd-156-120hz-fhd-black-i135851575.html,"Dell Vostro 3520 i5 12th Gen | 8GB RAM | 256GB SSD | 15.6"" 120Hz FHD | Black","Rs. 61,500",N/A,No Ratings,Black
https://www.daraz.com.np/products/lenovo-ip-slim-3-core-i5-13th-gen-13420h-8gb-ddr-5-ram512-gb-ssd156-fhdwin-11-i128896765.html,"Lenovo IP Slim 3 Core i5 13th Gen 13420H/ 8GB DDR 5 RAM/512 GB SSD/15.6"" FHD/Win 11","Rs. 71,990","Rs. 92,990",No Ratings,Black
https://www.daraz.com.np/products/lenovo-ideapad-3-14itl6-i115065222.html,Lenovo IdeaPad 3 14ITL6,"Rs. 70,000",N/A,No Ratings,Silver
https://www.daraz.com.np/products/asus-vivobook-s-16-oledma-intel-core-ultra-9-185h-processor-16gb-1tb-gen-4-ssd-16-32k-oled-rgb-keyboard-type-c-2-years-international-warranty-i132845765.html,"Asus Vivobook S 16 OLED - S5606MA - (Intel Core Ultra 9 185H Processor | 16GB | 1TB Gen 4 SSD | 16"" 3.2K OLED | RGB Keyboard | Type-C | 2 Years International Warranty )","Rs. 198,000",N/A,No Ratings,Silver
https://www.daraz.com.np/products/lenovo-ideapad-flex-5-142in1-ryzen-7-4700u16512-i118182515.html,LENOVO IDEAPAD FLEX 5 14/2IN1 RYZEN 7-4700u/16/512,"Rs. 108,000",N/A,No Ratings,Silver
https://www.daraz.com.np/products/acer-nitro-v-15-intel-core-i7-13th-gen-13620h-16gb-ddr5-ram-512gb-nvme-ssd-nvidia-rtx-4050-6gb-graphics-156-fhd-144hz-display-backlit-keyboard-black-i128521008.html,Acer Nitro V 15 Intel Core i7 13th Gen 13620H – 16GB DDR5 RAM – 512GB NVMe SSD – NVIDIA RTX 4050 6GB Graphics – 15.6″ FHD 144Hz Display – Backlit Keyboard – Black,"Rs. 139,999","Rs. 155,000",No Ratings,Black
https://www.daraz.com.np/products/hp-envy-x360core-5-120u-14th-gen-8gb-ram-512gb-ssd-14fhd-360-touch-backlit-keyboard-win-11-i146505312.html,"HP Envy x360,Core 5-120U 14th Gen | 8GB RAM | 512GB SSD | 14″FHD | 360 Touch | Backlit-Keyboard | Win 11","Rs. 97,499","Rs. 109,990",No Ratings,Silver
https://www.daraz.com.np/products/asus-zenbook-14-r7-7730u-16gb-512gb-ssd-i138180861.html,Asus Zenbook 14 R7-7730U | 16GB | 512GB SSD,"Rs. 123,999",N/A,No Ratings,Blue
https://www.daraz.com.np/products/asus-vivobook-f415ea-i5-11th-gen-8gb-ram-256gb-ssd-14-fhd-display-i128234564.html,"Asus Vivobook F415Ea i5 11th Gen 8GB RAM 256GB SSD 14"" FHD Display","Rs. 80,000",N/A,No Ratings,Multicolor
https://www.daraz.com.np/products/acer-aspire-5-ryzen-7-5700u-8gb-ram-512gb-nvme-ssd-156-fhd-ips-display-i129167122.html,Acer Aspire 5 Ryzen 7 5700U / 8GB RAM /512gb nvme ssd / 15.6″ FHD IPS Display,"Rs. 78,000",N/A,No Ratings,Silver
https://www.daraz.com.np/products/dell-inspiron-15-3530-i3-1305u-8gb-ram-512-gb-ssd-intel-uhd-fhd-display-156-inch-black-i136667122.html,DELL INSPIRON 15 3530 - i3 1305U | 8GB RAM | 512 GB SSD | Intel UHD | FHD Display 15.6-inch | Black,"Rs. 69,999","Rs. 80,500",No Ratings,Black
https://www.daraz.com.np/products/acer-nitro-v-15-i5-13420h-13th-gen-16gb-ddr5-512gb-ssd-rtx-3050-6gb-156-fhd-144hz-fingerprint-reader-backlite-keyboard-i145427268.html,"Acer Nitro V 15 i5 13420H 13th Gen | 16GB DDR5 | 512GB SSD | RTX 3050 6GB | 15.6"" FHD 144Hz | Fingerprint Reader | Backlite Keyboard","Rs. 114,000",N/A,No Ratings,Black
https://www.daraz.com.np/products/hp-pavilion-laptop-15-eh1066au-49n15pa-8-gb-ram-2-x-4-gb-512-gb-ssd-156-i128240340.html,"HP Pavilion Laptop 15-eh1066Au 49N15Pa 8 GB RAM (2 X 4 Gb), 512 GB SSD, 15.6""","Rs. 90,000",N/A,No Ratings,Silver
https://www.daraz.com.np/products/acer-swift-go-14-core-core-i7-1355u-13th-gen-16-gb-ram-512gb-ssd14-ips-touchbacklit-keyboard-win-11-i134757036.html,"Acer Swift GO 14 Core Core i7 - 1355U 13th Gen / 16 GB RAM/ 512GB SSD/14"" IPS Touch/Backlit Keyboard/ Win 11","Rs. 125,990","Rs. 145,990",No Ratings,Pure Silver
https://www.daraz.com.np/products/acer-swift-x14-fhd-ryzen-5-5500unvidia-gtx-16508gb-ram-512gb-ssd-i123212797.html,Acer Swift X/14″ FHD/ Ryzen 5 5500U/NVIDIA GTX 1650/8GB RAM /512GB SSD,"Rs. 98,500",N/A,No Ratings,Silver
https://www.daraz.com.np/products/dell-vostro-3400-i3-11th-gen-8gb-ram-256gb-ssd-14-inch-display-laptop-i128049529.html,Dell Vostro 3400 i3 11th Gen / 8GB RAM / 256GB SSD / 14 inch Display Laptop,"Rs. 48,999","Rs. 63,000",No Ratings,Black
https://www.daraz.com.np/products/dell-xps-15-9530-i9-13900h-32gb-1tb-ssd-nvidia-rtx-4060-8gb-backlit-keyboard-touch-35k-office-2-years-warranty-i128948045.html,Dell XPS 15 9530 - i9 13900H | 32GB | 1TB SSD | NVIDIA RTX 4060 8GB | Backlit Keyboard | Touch | 3.5K | Office | 2 Years Warranty,"Rs. 464,000",N/A,No Ratings,White
https://www.daraz.com.np/products/asus-zenbook-14x-oled-q410-i5-13500h-8gb-ram-512gb-ssd-145-24k-120hz-display-i129730546.html,Asus Zenbook 14X OLED Q410 I5-13500H-8GB RAM-512GB SSD-14.5' 2.4K 120Hz Display,"Rs. 99,998","Rs. 105,000",No Ratings,Multicolor
https://www.daraz.com.np/products/apple-macbook-air-m1-8gb-unified-memery-256gb-storage-i135656793.html,Apple Macbook Air M1 8gb Unified memery 256gb Storage,"Rs. 116,500","Rs. 124,000",No Ratings,Space Grey
https://www.daraz.com.np/products/lenovo-ideapad-3-core-i3-1115g4-8gb-ram-256gb-ssd-14-fhd-i123703247.html,Lenovo Ideapad 3 | Core i3- 1115G4 | 8GB RAM | 256GB SSD | 14” FHD,"Rs. 53,999","Rs. 62,000",No Ratings,Multicolor
https://www.daraz.com.np/products/lenovo-v14-g2-itl-82ka00knus-14-notebook-full-hd-1920-x-1080-intel-core-i5-11th-gen-i5-1135g7-quad-core-4-core-240-ghz-8-gb-ram-256-gb-ssd-black-i118133880.html,"Lenovo V14 G2 ITL 82KA00KNUS 14"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 11th Gen i5-1135G7 Quad-core (4 Core) 2.40 GHz - 8 GB RAM - 256 GB SSD - Black","Rs. 71,999",N/A,No Ratings,Black
https://www.daraz.com.np/products/hp-pavilion-laptop-15-eh1066au-49n15pa-8-gb-ram-2-x-4-gb-512-gb-ssd-156-i125216490.html,"HP Pavilion Laptop 15-eh1066AU 49N15PA 8 GB RAM (2 x 4 GB), 512 GB SSD, 15.6""","Rs. 85,000",N/A,No Ratings,Blue
https://www.daraz.com.np/products/acer-shadow-15-intel-core-i7-13620h-rtx-4060-8gb-graphics-16gb-ddr5-ram-1tb-nvme-gen-4-ssd-156-fhd-165hz-display-rgb-backlit-keyboard-black-i150024168.html,Acer Shadow 15 Intel Core i7 13620H RTX 4060 8GB Graphics – 16GB DDR5 RAM – 1TB NVMe Gen 4 SSD – 15.6″ FHD 165Hz Display – RGB Backlit Keyboard – Black,"Rs. 159,999","Rs. 195,000",No Ratings,Black
https://www.daraz.com.np/products/asus-vivobook-15-e510ma-intel-celeron-n4020-156-fhd-laptop-4256gb-i127834584.html,"Asus Vivobook 15 E510Ma Intel Celeron N4020 15.6"" Fhd Laptop 4/256Gb","Rs. 45,000",N/A,No Ratings,Black
https://www.daraz.com.np/products/acer-aspire-5-i7-13th-gen-1355u-2023-8gb-ddr5-ram-512gb-nvme-ssd-156-fhd-display-iris-xe-graphics-steel-grey-i128839907.html,Acer Aspire 5 i7 13th Gen 1355U 2023 – 8GB DDR5 RAM – 512GB NVMe SSD – 15.6″ FHD Display – Iris Xe Graphics – Steel Grey,"Rs. 99,999","Rs. 115,000",No Ratings,Black
https://www.daraz.com.np/products/ryzen-3-4gb128gb-laptop-silver-i125679819.html,Ryzen 3 4GB128GB Laptop-Silver,"Rs. 56,000",N/A,No Ratings,Grey
https://www.daraz.com.np/products/lenovo-ideapad-3-intel-core-i5-11th-gen-8gb-ddr4-ram-256gb-nvme-ssd-intel-iris-xe-graphics-156-fhd-display-grey-i128839915.html,"Lenovo Ideapad 3 Intel Core i5 11th Gen - 8GB DDR4 RAM - 256GB NVMe SSD - Intel Iris Xe Graphics - 15.6"" FHD Display - Grey","Rs. 62,999","Rs. 78,000",No Ratings,Silver
https://www.daraz.com.np/products/acer-aspire-5-a515-58p-intel-core-i5-1335u-processor-8gb-ram-512gb-ssd-intel-iris-xe-graphics-156-fhd-display-i129075100.html,"Acer Aspire 5 A515-58P (Intel Core i5-1335U Processor | 8GB RAM | 512GB SSD | Intel Iris Xe Graphics | 15.6"" FHD Display)","Rs. 71,900","Rs. 75,000",No Ratings,Grey
https://www.daraz.com.np/products/asus-vivobook-14-x415ea-i3-11th-gen-4gb-ram-256gb-ssd-backlight-keyboard-14-fhd-display-i123273160.html,"Asus VivoBook 14 X415EA I3 11th Gen / 4GB RAM / 256GB SSD / Backlight Keyboard /14"" FHD Display","Rs. 65,000",N/A,No Ratings,Transparent Silver
https://www.daraz.com.np/products/dell-latitude-13inch-5320-model-11th-generation-i5-processor-8gb-ram-256gb-ssd-i127386217.html,Dell Latitude 13inch 5320 Model (11th generation i5 processor/ 8gb RAM / 256GB SSD),"Rs. 118,000","Rs. 120,000",No Ratings,Silver
https://www.daraz.com.np/products/asus-vivobook-f1605v-intel-core-i5-13500h-13th-gen-16gb-ddr4-512gb-ssd-16-wuxga-display-windows-11-indie-black-i147030045.html,"Asus Vivobook F1605V | Intel Core i5 13500H 13th Gen | 16GB DDR4 | 512GB SSD | 16"" WUXGA Display | Windows 11 | Indie Black","Rs. 82,500",N/A,No Ratings,Black
https://www.daraz.com.np/products/laptop-lenovo-ideapad-1-intel-celeron-n4020-i132005695.html,Laptop Lenovo IdeaPad 1 Intel Celeron N4020,"Rs. 35,199","Rs. 42,000",No Ratings,cloud grey
https://www.daraz.com.np/products/asus-tuf-dash-f15-i7-11th-gen-rtx-3060-16gb-ram-512gb-ssd-156-fhd-144hz-display-i128488205.html,"Asus TUF Dash F15 / i7 11th Gen / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display","Rs. 210,000",N/A,No Ratings,Black
https://www.daraz.com.np/products/asus-zenbook-flip-13-ux363ea-i5-11th-gen-16gb-ram-512gb-ssd-magic-numpad-stylus-133-fhd-360-degree-touchscreen-display-i123262628.html,"Asus ZenBook Flip 13 UX363EA I5 11th Gen / 16GB RAM / 512GB SSD / Magic NumPad / Stylus / 13.3"" FHD 360-Degree Touchscreen Display","Rs. 146,000",N/A,No Ratings,Pine Grey
https://www.daraz.com.np/products/dell-inspiron-5310-i5-11th-gen-8gb-ram-512gb-ssd-133-fhd-display-i123261897.html,"Dell Inspiron 5310 I5 11th Gen / 8GB RAM / 512GB SSD / 13.3"" FHD Display","Rs. 117,000",N/A,No Ratings,Black
https://www.daraz.com.np/products/acer-nitro-5-amd-ryzen-7-5800h-16gb-ram-256gb-ssd-4gb-gtx-1650-graphics-156fhd-144hz-i128476703.html,"Acer Nitro 5 Amd Ryzen 7 5800H 16GB Ram 256GB SSD 4GB GTX 1650 Graphics 15.6""FHD 144Hz","Rs. 112,000",N/A,No Ratings,Black
https://www.daraz.com.np/products/hp-envy-i712th-generation-133-touch-screen-intel-core-i7-1250u-8gb-ddr4-ram-512gb-ssd-backlit-keyboard-i123103270.html,"HP Envy i7/12th Generation 13.3"" Touch Screen | Intel Core i7-1250U | 8GB DDR4 RAM | 512GB SSD | Backlit Keyboard","Rs. 120,500",N/A,No Ratings,Silver
https://www.daraz.com.np/products/dell-inspiron-3511-i5-laptop-11-gen-processor-8-gb-ram-512-gb-ssd-2-gb-graphics-1-year-warranty-silver-or-black-i128639500.html,Dell Inspiron 3511 I5 Laptop 11 Gen Processor 8 GB RAM 512 GB SSD 2 GB Graphics 1 Year Warranty Silver or Black,"Rs. 95,999","Rs. 114,999",No Ratings,Black
https://www.daraz.com.np/products/asus-expertbook-b1402-i7-13th-gen-16gb-ram-512gb-ssd-14-fhd-screen-backlit-keyboard-fp-laptop-i131371951.html,"Asus Expertbook B1402 i7 13th Gen | 16GB RAM | 512GB ssd | 14"" FHD Screen | Backlit Keyboard | FP Laptop","Rs. 103,790","Rs. 125,000",No Ratings,Blue
https://www.daraz.com.np/products/msi-cyborg-15-a12uc-gaming-laptop-12th-gen-core-i5-16gb-ram-512gb-gen4-ssd-156-fhd-144hz-nvidia-rtx-3050-4gb-win-11-home-i129972117.html,"MSI Cyborg 15 A12UC Gaming Laptop (12th Gen Core i5 | 16GB RAM | 512GB Gen4 SSD | 15.6"" FHD 144Hz | NVIDIA RTX 3050 4GB | Win 11 Home)","Rs. 128,000","Rs. 130,000",No Ratings,Black
https://www.daraz.com.np/products/asus-l510m-ultra-slim-design-intel-celeron-n-4020-processor-4-gb-ram-128-gb-ssd-156-fhd-i119083447.html,Asus L510M Ultra Slim Design / Intel Celeron N 4020 Processor 4 GB RAM 128 GB SSD 15.6’’ FHD,"Rs. 45,000",N/A,No Ratings,Black
https://www.daraz.com.np/products/acer-aspire-5-a515-56-363a-156-full-hd-ips-display-11th-gen-intel-core-i3-1115g4-processor-4gb-ddr4-128gb-nvme-ssd-wifi-6-backlit-keyboard-windows-10-home-i118140484.html,"Acer Aspire 5 A515-56-363A, 15.6"" Full HD IPS Display, 11th Gen Intel Core i3-1115G4 Processor, 4GB DDR4, 128GB NVMe SSD, WiFi 6, Backlit Keyboard, Windows 10 Home","Rs. 64,000",N/A,No Ratings,White
https://www.daraz.com.np/products/hp-elitebook-840-g7-i7-11th-gen-16gb-ram-512gb-ssd-14fhdwin-10-pro3-yrs-i125211801.html,"HP ELITEBOOK 840 G7 I7 11TH GEN 16GB RAM 512GB SSD 14""FHD/WIN 10 PRO/3 YRS","Rs. 177,000",N/A,No Ratings,Silver
https://www.daraz.com.np/products/asus-rog-strix-g15-2021-g513qc-ryzen-5-5600h-rtx-3050-16gb-ram-512gb-ssd-156-fhd-144hz-display-i123265499.html,"Asus ROG Strix G15 2021 G513QC Ryzen 5 5600H / RTX 3050 / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display",N/A,N/A,No Ratings,Black
https://www.daraz.com.np/products/acer-swift-3-ryzen7-5700u-8gb-ram-512gb-ssd-14-fhd-display-i128488223.html,"Acer Swift 3 Ryzen7 5700U 8GB Ram 512GB SSD 14"" FHD Display","Rs. 103,000",N/A,No Ratings,Silver
https://www.daraz.com.np/products/dell-inspiron-7405-2-in-1-ryzen-5-4500u-8gb-ram-256gb-ssd-14-fhd-360-degree-touch-screen-display-i128230764.html,Dell Inspiron 7405 2-in-1 Ryzen 5 4500U / 8GB RAM / 256GB SSD / 14'' FHD 360-degree Touch Screen Display,"Rs. 89,000",N/A,No Ratings,Beige
https://www.daraz.com.np/products/vostro-3400-i3-11th-gen4gb-ram256gb-ssd-14-hd-laptop-i125457494.html,"Vostro 3400 i3 11th Gen/4gb RAM/256gb SSD/ 14"" HD Laptop","Rs. 70,000",N/A,No Ratings,Black
https://www.daraz.com.np/products/lenovo-v14-g3-12th-gen-intel-i5-1235u-14-fhd-8gb-ddr4-ram-512gb-nvme-ssd-iron-grey-color-1-year-warranty-nagmani-international-i133190690.html,"Lenovo V14 G3 - 12th Gen, Intel i5 1235U, 14"" FHD, 8GB DDR4 RAM, 512GB NVMe SSD, Iron Grey Color, 1 Year Warranty | NAGMANI INTERNATIONAL","Rs. 79,545",N/A,No Ratings,Grey
https://www.daraz.com.np/products/laptop-acer-predator-helios-300-72ju-i7-11th-gen-16gb-1tb-ssd-rtx3060-6gb-os-i128487178.html,Laptop Acer Predator Helios 300 72JU i7 11th Gen-16GB-1TB SSD-RTX3060 6GB-OS,"Rs. 154,990","Rs. 208,000",No Ratings,Black
https://www.daraz.com.np/products/dell-alienware-m15-r6-i7-11800h-rtx-3070-gddr6-32gb-ram-1tb-ssd-156-qhd-240hz-display-i127996435.html,"Dell Alienware M15 R6 i7 11800H / RTX 3070 GDDR6 / 32GB RAM / 1TB SSD / 15.6"" QHD 240Hz Display","Rs. 388,800",N/A,No Ratings,Black
https://www.daraz.com.np/products/hp-laptop-240-g7-14-inch-display-10th-gen-intel-core-i3-8gb-ram-256gb-ssd-hdd-500gb-sata-win-10-i105861050.html,HP Laptop 240 G7 14 inch Display 10th Gen Intel Core i3 8GB RAM 256GB SSD + HDD 500GB SATA win 10,"Rs. 80,000",N/A,No Ratings,Black
https://www.daraz.com.np/products/dell-inspiron-14-5425-amd-ryzen-7-5825u-16gb-ram-512gb-ssd-14-fhd-display-i137901899.html,Dell Inspiron 14 5425 AMD Ryzen 7 5825U 16GB RAM 512GB SSD 14'' FHD Display,"Rs. 108,000",N/A,No Ratings,Black
https://www.daraz.com.np/products/hp-envy-x360-i7-13th-gen-16gb-ram-512gb-ssd-14-fhd-360-touch-screen-display-i128490147.html,"HP Envy x360 i7 13th Gen 16GB RAM 512GB SSD 14"" FHD 360 Touch Screen Display","Rs. 126,490","Rs. 145,000",No Ratings,Silver
https://www.daraz.com.np/products/dell-inspiron-3511-i5-11th-gen-nvidia-mx350-graphics-8gb-ram-512gb-ssd-156-fhd-display-i121599137.html,"Dell Inspiron 3511 i5 11th Gen / Nvidia MX350 Graphics / 8GB RAM / 512GB SSD / 15.6"" FHD Display","Rs. 92,000",N/A,No Ratings,Grey
https://www.daraz.com.np/products/hp-14-cf2224nia-intel-core-i5-10th-gen-4gb-ram-1tb-hdd-2-gb-amd-radeon-530-graphics-14-inches-hd-display-dos-i125215471.html,HP 14-cf2224nia Intel Core i5 10th Gen 4GB RAM 1TB HDD + 2 GB AMD Radeon™ 530 Graphics 14 Inches HD Display DOS,"Rs. 65,000",N/A,No Ratings,Black
https://www.daraz.com.np/products/lenovo-loq-15irh8-core-i5-12450h-12th-gen-8-gb-ddr5-ram-512-gb-ssd156-fhd-144-hrzrtx-2050-4gb-gfx-backlit-keyboard-win-11-i132062957.html,"Lenovo LOQ 15IRH8 Core i5-12450H 12th Gen/ 8 GB DDR5 RAM/ 512 GB SSD/15.6"" FHD 144 Hrz/RTX 2050 4GB GFX/ Backlit Keyboard/ Win 11","Rs. 96,990","Rs. 109,800",No Ratings,Grey
https://www.daraz.com.np/products/lenovo-v15-g3-12th-gen-intel-i5-1235u-156-fhd-24gb-ddr4-ram-512gb-nvme-ssd-iron-grey-color-1-year-warranty-nagmani-international-i133187918.html,"Lenovo V15 G3 - 12th Gen, Intel i5 1235U, 15.6"" FHD, 24GB DDR4 RAM, 512GB NVMe SSD, Iron Grey Color, 1 Year Warranty | NAGMANI INTERNATIONAL","Rs. 86,500",N/A,No Ratings,Grey
https://www.daraz.com.np/products/acer-travelmate-i5-10th-gen-8gb-ram-256gb-ssd-14-full-hd-display-i123277767.html,"Acer TravelMate I5 10th Gen / 8GB RAM / 256GB SSD / 14"" Full-HD Display","Rs. 80,000",N/A,No Ratings,Black
https://www.daraz.com.np/products/msi-modern-14-b5m-laptop-amd-ryzen-7-5700u-8gb-ram-256gb-m2-nvme-ssd-14-fhd-ips-wi-fi-6-backlit-keyboard-usb-c-win-11-home-13kg-i114874935.html,"MSI Modern 14 B5M Laptop (AMD Ryzen 7 5700U | 8GB RAM | 256GB M.2 NVMe SSD | 14"" FHD IPS | Wi-Fi 6 | Backlit Keyboard | USB-C | Win 11 Home | 1.3KG)","Rs. 90,000","Rs. 116,000",No Ratings,Grey
https://www.daraz.com.np/products/acer-aspire-5-core-i5-1235u-12th-gen-8-gb-ram-512gb-ssd156-ipsrtx-2050-4gb-gfx-backlit-keyboard-i134909871.html,"Acer Aspire 5 Core i5- 1235U 12th Gen / 8 GB RAM/ 512GB SSD/15.6"" IPS/RTX 2050 4GB Gfx / Backlit Keyboard","Rs. 93,990","Rs. 99,990",No Ratings,Steel Gray
https://www.daraz.com.np/products/hp-pavilion-laptop-15-eh1066au-49n15pa-8-gb-ram-2-x-4-gb-512-gb-ssd-156-i128233611.html,"HP Pavilion Laptop 15-eh1066Au 49N15Pa 8 GB RAM (2 X 4 Gb), 512 GB SSD, 15.6""","Rs. 85,000",N/A,No Ratings,Blue
https://www.daraz.com.np/products/asus-vivobook-15-k513ea-i5-11th-gen-8gb-ram-512gb-ssd-156-fhd-display-i123271572.html,"Asus VivoBook 15 K513EA I5 11th Gen / 8GB RAM / 512GB SSD / 15.6"" FHD Display","Rs. 105,000",N/A,No Ratings,Black
https://www.daraz.com.np/products/acer-nitro-v-15-core-i5-13420h-13th-gen-16-gb-ddr5-ram-512-gb-ssd156-fhd-144-hrzrtx-4050-6gb-gfx-backlit-keyboard-win-11-i132063373.html,"Acer Nitro V 15 Core i5-13420H 13th Gen/ 16 GB DDR5 RAM/ 512 GB SSD/15.6"" FHD 144 Hrz/RTX 4050 6GB GFX/ Backlit Keyboard/ Win 11","Rs. 124,990","Rs. 139,990",No Ratings,Black
https://www.daraz.com.np/products/hp-240-g9-notebook-with-i7-processor-8-gb-ram-512-gb-ssd-14-inch-12th-gen-i129508715.html,HP 240 G9 Notebook With I7 Processor 8 GB RAM 512 GB SSD 14 Inch 12th Gen,"Rs. 92,896","Rs. 105,000",No Ratings,Silver
